range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-215.08618450581335,0.11638380972191857,-11.875167451225948,0.1937788100126555,-0.14280381684615892
long,EmpiricalLinear,2.0,-211.70140365954654,0.11566999225496735,-11.717717109866742,0.20191450983018153,-0.14948347127268977
long,Equal,0.0,-210.5163984058231,0.12182569515500415,-13.107353332572906,0.1883473997696809,-0.13615
long,Combo_Oracle,0.0,-157.95723848162174,0.20606319511637713,-39.36162159382734,0.13892633588529577,-0.04474729695732757
long,LLM(Combined),,,0.0,1.0,0.27213956529692623,-0.23945
medium,Combo_NonOracle,0.0,-257.24161202099395,0.07635084955283974,-0.7437578453863456,0.17730181861314873,-0.11470413141876466
medium,EmpiricalLinear,2.0,-256.0911812479572,0.07420588549829613,-0.6471575101064404,0.202911767986504,-0.1379280954845174
medium,Equal,0.0,-239.8082422758608,0.09089207886279202,-1.471214822437064,0.1544233693454459,-0.09157000000000001
medium,Combo_Oracle,0.0,-192.42924432067426,0.1459790087595238,-5.374399049491817,0.12399492132250692,-0.006225697441816506
medium,LLM(Combined),,,0.0,1.0,0.20201898673144564,-0.12367
short,EmpiricalLinear,2.0,-237.3727418967893,0.08948113849079935,0.11156743121561785,0.14189911873915775,-0.08061051855635509
short,Combo_NonOracle,0.0,-225.52221985857685,0.1048502435671431,-0.21983293788632907,0.11263526141214421,-0.05248011547380797
short,Equal,0.0,-201.88647454632425,0.132806148310644,-0.9570315687687547,0.0945283522007775,-0.024458523641682602
short,Combo_Oracle,0.0,-163.24689296788804,0.19544643444818088,-3.2385467001437007,0.10449502379788787,0.05097299439914267
short,LLM(Combined),,,0.0,1.0,0.1714045011077597,-0.12225000000000001
