range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,28.402155205725567,0.18636289633722372,,,0.08654745905281788,0.23521755130669833
medium,27.712091496383792,0.09997473698505037,,0.18634259259259267,0.7502937192084711,0.23520721737985426
long,34.67090940752446,0.09368452126580619,,,0.69679599566615,0.23521755130669839
